@relation hvyN

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute class {'a', 'b'}

@data
-0.45331946,-0.45424283,-0.45188934,-0.45322403,-0.45422325,-0.45486882,-0.453151,-0.45235136,-0.4524358,-0.45258093,-0.45134842,-0.45306417,-0.45071223,-0.44863293,-0.45028886,-0.45175928,-0.4525411,-0.45055026,-0.45363137,-0.4527246,-0.4492392,-0.45342794,-0.45189187,-0.45286554,-0.45319775,-0.45236486,-0.45124003,-0.45289725,-0.45519322,-0.45392445,-0.45578164,-0.45566657,-0.4554878,-0.45582238,-0.45629612,-0.45081747,-0.4534614,-0.45256695,-0.45225415,-0.45447913,-0.45448866,-0.45150483,-0.4535352,-0.45365176,-0.45365563,-0.45360884,-0.45316213,-0.44994366,-0.4538093,-0.45545715,-0.455591,-0.45434317,-0.45437172,-0.45189813,-0.45444068,-0.4555607,-0.45260257,-0.4542043,-0.44999236,-0.45325524,-0.45260808,-0.45014623,-0.45184687,-0.45329013,-0.45068848,-0.4518507,-0.4525934,-0.45178825,-0.4490126,-0.45017758,-0.45099667,-0.44920847,-0.44814825,-0.44783172,-0.44583848,-0.44951367,-0.44994318,-0.4489139,-0.4512184,-0.45360014,-0.45279303,-0.4527041,-0.45437264,-0.45658764,-0.4533137,-0.45668647,-0.45618322,-0.45581686,-0.45741674,-0.4564884,-0.45770302,-0.45574823,-0.45637336,-0.4540945,-0.4556073,-0.45483732,-0.4547937,-0.45704377,-0.45245343,-0.45626628,a
-0.37025517,-0.36630565,-0.36887103,-0.36609668,-0.36547694,-0.36330324,-0.36329362,-0.36954394,-0.36348042,-0.36740658,-0.36198422,-0.36202344,-0.36721405,-0.3625678,-0.36144632,-0.3695166,-0.36099178,-0.3623346,-0.36699513,-0.36847565,-0.36333573,-0.36024913,-0.36952823,-0.36359513,-0.36644822,-0.360395,-0.3644264,-0.36240953,-0.36719823,-0.3628204,-0.36752635,-0.36717865,-0.36048266,-0.36497137,-0.36761424,-0.36445892,-0.3606972,-0.3573099,-0.35412323,-0.3568999,-0.35074732,-0.34786528,-0.3442078,-0.34770983,-0.3510259,-0.35410398,-0.35446128,-0.35370335,-0.36058512,-0.357954,-0.36542407,-0.36296937,-0.36343125,-0.36830595,-0.36850852,-0.36156154,-0.36580154,-0.36908245,-0.36147833,-0.36150378,-0.36604646,-0.35887074,-0.36546215,-0.37094527,-0.3687139,-0.36617595,-0.3607837,-0.36174205,-0.36275405,-0.35979724,-0.36435762,-0.36411253,-0.36026415,-0.36367136,-0.36562535,-0.36633986,-0.3635616,-0.35885307,-0.3645401,-0.3625823,-0.36291656,-0.36159158,-0.36816075,-0.37242243,-0.36437243,-0.36921632,-0.36471826,-0.36745977,-0.3710046,-0.36505538,-0.3713972,-0.36879152,-0.36663514,-0.36410514,-0.36913124,-0.36707014,-0.3642366,-0.37200418,-0.36589187,-0.36341903,b
3.567592,3.5249956,3.5912855,3.686118,3.4610322,3.3697867,3.926525,3.602735,3.6615298,3.4075408,3.7898965,3.9536905,3.4314458,3.6502001,3.4695754,3.827466,3.5373452,3.7303581,3.871745,3.490882,3.434939,3.6460865,3.4960084,3.2727191,3.555631,3.5343854,3.366986,3.3247597,3.5965266,3.4510112,3.5114925,3.247977,3.3895872,3.915909,3.382437,3.3194444,3.345497,3.9190545,3.615469,3.7486987,3.4677718,3.3608603,3.4390593,3.671346,3.4478154,4.0523534,3.6121423,3.4660456,3.9052494,4.0295105,3.7613087,4.0060678,4.215803,3.8150592,3.7792356,4.0686264,3.814989,4.244768,4.2397375,4.579117,4.359069,4.518246,5.3240576,4.7446074,4.5689373,4.615823,4.065428,4.3246846,3.944143,3.7654994,4.012474,4.02053,4.137863,3.7834704,3.953377,3.8396952,3.4294336,3.3741097,3.4194005,3.436632,3.6155045,3.9904292,3.811341,3.891076,3.896313,3.9591675,3.344003,3.549608,3.9016345,3.382947,3.4343696,3.4045193,3.2828548,3.4542022,3.3932784,3.4313838,3.9112191,3.525236,3.6093843,3.6959834,b
-0.42792365,-0.42961052,-0.42917255,-0.4267223,-0.42727727,-0.42974177,-0.4279708,-0.42513302,-0.42611474,-0.42394862,-0.4257362,-0.42357317,-0.4215179,-0.41799644,-0.41883993,-0.42126802,-0.42371222,-0.42287803,-0.42572296,-0.423664,-0.4244313,-0.42661506,-0.42795268,-0.4258934,-0.42685103,-0.42625242,-0.42719492,-0.427939,-0.42947495,-0.42765486,-0.42985535,-0.4321214,-0.42975911,-0.43138862,-0.43226865,-0.4256378,-0.42848575,-0.42981592,-0.42909902,-0.43037605,-0.43017668,-0.4263829,-0.43033943,-0.43045393,-0.4306899,-0.42920884,-0.4307016,-0.42790633,-0.4311049,-0.43113494,-0.43069637,-0.4315974,-0.432329,-0.4272509,-0.42992827,-0.43061724,-0.43094343,-0.4313901,-0.4250346,-0.42777848,-0.4293927,-0.4254821,-0.42819604,-0.42869928,-0.42885193,-0.4277274,-0.42740923,-0.42905802,-0.42674512,-0.42490837,-0.4266757,-0.42717645,-0.42346373,-0.4254387,-0.42166612,-0.42435542,-0.4257899,-0.42535147,-0.42875785,-0.4281258,-0.4305554,-0.42831197,-0.43094638,-0.4308687,-0.43056968,-0.43378583,-0.43176863,-0.4333638,-0.43224287,-0.43332747,-0.43307588,-0.4331937,-0.43318123,-0.43007946,-0.43110502,-0.42970654,-0.4317502,-0.43345895,-0.430371,-0.4314267,b
-0.36834338,-0.37410706,-0.37520382,-0.37192613,-0.36652184,-0.37688044,-0.37459862,-0.36669877,-0.3767394,-0.37278506,-0.37732464,-0.37253878,-0.36407238,-0.36208692,-0.36771712,-0.36629277,-0.3784888,-0.37126637,-0.3682296,-0.37742934,-0.36521494,-0.36609843,-0.3637255,-0.37883234,-0.3788286,-0.36846548,-0.36987698,-0.36726943,-0.36870775,-0.37404236,-0.37752116,-0.37568304,-0.37522227,-0.3775006,-0.3771843,-0.37660685,-0.37719512,-0.37432027,-0.37794712,-0.37212837,-0.37286127,-0.37135506,-0.36723736,-0.3740917,-0.36687726,-0.37673846,-0.37690955,-0.36117977,-0.36873415,-0.36890095,-0.368183,-0.3775234,-0.37039396,-0.37369063,-0.3702499,-0.37119386,-0.3726453,-0.37188205,-0.35875094,-0.36836627,-0.36118832,-0.3654276,-0.36187875,-0.36151433,-0.35115764,-0.3609371,-0.35717362,-0.3521852,-0.34561253,-0.34182346,-0.3431789,-0.34730637,-0.35959226,-0.3517263,-0.35845587,-0.3658091,-0.35900614,-0.3614742,-0.36587104,-0.37503558,-0.3670575,-0.37033534,-0.36781654,-0.37454113,-0.37187818,-0.37193212,-0.37189698,-0.37494114,-0.37415764,-0.37292084,-0.3789506,-0.3697321,-0.37874442,-0.37041986,-0.36699542,-0.37805355,-0.37503573,-0.37368315,-0.3657424,-0.368832,b
-0.45307845,-0.4540537,-0.4517693,-0.45323792,-0.45408365,-0.45452845,-0.45287022,-0.45215183,-0.4520625,-0.45219252,-0.4508603,-0.45270336,-0.45046797,-0.44834927,-0.4497706,-0.4514346,-0.45240372,-0.44987154,-0.453066,-0.4521896,-0.4484607,-0.45270258,-0.45117193,-0.45241314,-0.45263213,-0.4520542,-0.4508664,-0.45272258,-0.45496663,-0.45371422,-0.4555585,-0.45527792,-0.45529222,-0.4555033,-0.4559772,-0.4505389,-0.45349097,-0.45227957,-0.451824,-0.4541648,-0.45427138,-0.45117986,-0.4533477,-0.45323005,-0.4532423,-0.45350748,-0.45312205,-0.44994086,-0.453599,-0.45499083,-0.455271,-0.45408297,-0.45425397,-0.45186463,-0.45431253,-0.45534304,-0.4524774,-0.45405132,-0.44969198,-0.4530128,-0.45235565,-0.44965127,-0.45151243,-0.4525914,-0.4502804,-0.45110998,-0.45177102,-0.45083764,-0.44831493,-0.44951317,-0.45048067,-0.4485049,-0.4477186,-0.44742918,-0.44534326,-0.44921592,-0.4496666,-0.44860893,-0.45094454,-0.4532623,-0.45236728,-0.45261458,-0.45425192,-0.4565576,-0.45297298,-0.45634657,-0.45616022,-0.45567828,-0.45729774,-0.4562424,-0.45744684,-0.4556227,-0.4563925,-0.45409226,-0.45553988,-0.4546163,-0.45437413,-0.45667496,-0.45219812,-0.45617932,b
-0.45430064,-0.45530865,-0.4527676,-0.4542955,-0.4552827,-0.455726,-0.4539844,-0.4532438,-0.45330867,-0.4534874,-0.4521491,-0.45397773,-0.45161366,-0.4495798,-0.45106143,-0.45248118,-0.45340595,-0.4511592,-0.45429596,-0.45329243,-0.44975102,-0.45395818,-0.4524719,-0.45356277,-0.45396528,-0.45324296,-0.45216608,-0.4538537,-0.4560996,-0.45483834,-0.45663923,-0.45648712,-0.45646277,-0.45677513,-0.45723546,-0.45171222,-0.45452175,-0.4535167,-0.45315543,-0.455476,-0.45541346,-0.45242572,-0.45457166,-0.45454046,-0.45456052,-0.45469514,-0.4543113,-0.4510771,-0.45486742,-0.45639205,-0.45653528,-0.4554449,-0.45545322,-0.45293137,-0.4555208,-0.45650572,-0.45369303,-0.45528603,-0.4510142,-0.4542847,-0.45356864,-0.4511087,-0.45292565,-0.45417264,-0.4516942,-0.45289582,-0.45353094,-0.45271632,-0.45002216,-0.45120734,-0.45200607,-0.4500783,-0.4490476,-0.44890133,-0.4467564,-0.4504123,-0.45097914,-0.44984487,-0.45215005,-0.45465258,-0.45365903,-0.45372042,-0.45536825,-0.4576402,-0.4542649,-0.45765424,-0.45720115,-0.45681974,-0.4584687,-0.45755664,-0.45863277,-0.45668936,-0.45740825,-0.45512062,-0.45673022,-0.45570025,-0.45568344,-0.4579474,-0.45335114,-0.45728862,a
-0.45433518,-0.45534274,-0.45279086,-0.45433778,-0.45531857,-0.45575947,-0.45404652,-0.45328036,-0.4533443,-0.45351198,-0.45217672,-0.45401275,-0.45164928,-0.4496239,-0.4511092,-0.45253268,-0.4534658,-0.4512042,-0.45435145,-0.45333797,-0.44979507,-0.4540251,-0.45250013,-0.4535917,-0.45400408,-0.45328623,-0.4522048,-0.4539071,-0.4561522,-0.45488682,-0.45669034,-0.45655003,-0.4565302,-0.45684746,-0.45729262,-0.45178944,-0.45458817,-0.45358798,-0.45320815,-0.45553717,-0.4554495,-0.4524603,-0.45460021,-0.454583,-0.45459235,-0.45467833,-0.4543035,-0.45104164,-0.4548551,-0.45638582,-0.45655882,-0.45544714,-0.4554973,-0.45295608,-0.45554686,-0.4565219,-0.45371398,-0.45532966,-0.4510344,-0.45431238,-0.4536167,-0.4511466,-0.45296645,-0.45420483,-0.45173317,-0.45292735,-0.45357966,-0.4527587,-0.45005116,-0.4512609,-0.4520556,-0.45013195,-0.44906676,-0.44892412,-0.4468064,-0.45045015,-0.45100597,-0.44990006,-0.4521803,-0.45469096,-0.4537045,-0.45377544,-0.45540702,-0.45766735,-0.454285,-0.45768473,-0.45723757,-0.456871,-0.45851415,-0.45757756,-0.45866838,-0.4567361,-0.45745444,-0.4551625,-0.4567448,-0.45575795,-0.45572802,-0.45798683,-0.4533982,-0.45732173,a
-0.4546001,-0.45560294,-0.4530602,-0.45459798,-0.45558426,-0.4560279,-0.45430234,-0.4535525,-0.45360854,-0.45377746,-0.45244288,-0.45429075,-0.45192084,-0.44987231,-0.4513612,-0.45278975,-0.45372063,-0.45145243,-0.45461088,-0.453593,-0.45003527,-0.4542587,-0.4527401,-0.4538399,-0.45423812,-0.45353198,-0.45244727,-0.45416582,-0.45640507,-0.4551322,-0.4569348,-0.4568039,-0.45677185,-0.45708972,-0.45753926,-0.45201617,-0.4548192,-0.4538069,-0.453449,-0.45577124,-0.45569378,-0.4527139,-0.45485654,-0.45483688,-0.4548387,-0.45494875,-0.45456073,-0.45130655,-0.45510903,-0.45664516,-0.45681605,-0.45571014,-0.4557484,-0.453209,-0.45580646,-0.45678088,-0.45398974,-0.45558974,-0.45128724,-0.4545653,-0.45387742,-0.45140505,-0.45323363,-0.45447677,-0.45198968,-0.45318142,-0.45383105,-0.45302936,-0.45032528,-0.45152354,-0.45231938,-0.4503962,-0.4493326,-0.449192,-0.4470651,-0.45069906,-0.45127875,-0.45015538,-0.4524322,-0.45496365,-0.45397452,-0.4540301,-0.45567206,-0.45793575,-0.45455253,-0.45795858,-0.45749822,-0.4571324,-0.45879596,-0.45784786,-0.4589297,-0.45700178,-0.45771188,-0.45542714,-0.45701936,-0.4560184,-0.45599267,-0.45826498,-0.45366347,-0.45758545,b
-0.44319618,-0.44419956,-0.44141337,-0.4428373,-0.44411585,-0.4445813,-0.44217613,-0.44170904,-0.44200516,-0.44171324,-0.4413245,-0.4424582,-0.4401437,-0.4386336,-0.44015053,-0.44141954,-0.4425422,-0.44017872,-0.4429477,-0.44148916,-0.43839684,-0.4431193,-0.44065577,-0.4419703,-0.44283488,-0.4423174,-0.44031233,-0.4422956,-0.444635,-0.44298628,-0.4443825,-0.44528854,-0.44465718,-0.4447646,-0.44544145,-0.44009104,-0.44244552,-0.4415034,-0.44133258,-0.4427262,-0.44267434,-0.43899766,-0.4408278,-0.4405106,-0.44095623,-0.44205835,-0.44162983,-0.43803373,-0.442067,-0.44430545,-0.44407788,-0.44387436,-0.443496,-0.44133455,-0.4434732,-0.44531775,-0.44220844,-0.44433725,-0.4396879,-0.4423812,-0.44252992,-0.43965325,-0.4416702,-0.44299945,-0.44006157,-0.44141722,-0.44215855,-0.4417308,-0.43894228,-0.44022,-0.4402864,-0.4388438,-0.43789378,-0.4377847,-0.43623793,-0.43951944,-0.4399811,-0.43906236,-0.44064367,-0.44355667,-0.44265333,-0.44243586,-0.44449577,-0.44633946,-0.44294316,-0.44636256,-0.4455897,-0.44575235,-0.44712064,-0.4456756,-0.44740787,-0.4447209,-0.446442,-0.44336042,-0.4455964,-0.44494283,-0.4443946,-0.44627467,-0.44203603,-0.4459021,b
-0.4546001,-0.45559844,-0.4530574,-0.45460078,-0.45557362,-0.45602676,-0.45430288,-0.45354918,-0.45360908,-0.4537797,-0.45244175,-0.4542813,-0.4519214,-0.44987783,-0.45136505,-0.45279753,-0.45371953,-0.4514541,-0.45461702,-0.45359743,-0.4500507,-0.4542732,-0.45275947,-0.45386103,-0.4542536,-0.45354694,-0.45245224,-0.45416692,-0.45641965,-0.4551411,-0.4569438,-0.4567994,-0.45676792,-0.4570914,-0.4575359,-0.452009,-0.4548153,-0.45380744,-0.45344347,-0.45577514,-0.45570052,-0.45271447,-0.4548537,-0.4548341,-0.45484093,-0.45494094,-0.45455962,-0.45130602,-0.4551135,-0.45664683,-0.45682222,-0.45572186,-0.45575622,-0.45321235,-0.4558109,-0.45679316,-0.45399526,-0.45559302,-0.45130038,-0.45457083,-0.45387578,-0.451416,-0.45322922,-0.45447624,-0.45198748,-0.45318088,-0.4538383,-0.45302328,-0.45031598,-0.45152354,-0.45232105,-0.4503907,-0.4493282,-0.449186,-0.4470613,-0.45070127,-0.45127273,-0.4501499,-0.45243165,-0.45496145,-0.45397228,-0.45402896,-0.45566642,-0.45793462,-0.45455313,-0.45795178,-0.45749432,-0.45713353,-0.45878306,-0.45784673,-0.45893195,-0.45700008,-0.4577175,-0.45543048,-0.45701656,-0.4560173,-0.45599768,-0.45825258,-0.45365515,-0.4575866,a
-0.44230515,-0.4430761,-0.44069824,-0.44221342,-0.4438339,-0.44393843,-0.4421495,-0.4418193,-0.44141102,-0.4427326,-0.4408916,-0.44277513,-0.44106406,-0.4376685,-0.43998912,-0.44172922,-0.44267294,-0.4397109,-0.44335562,-0.4429281,-0.43851364,-0.44276413,-0.44151616,-0.4415769,-0.44216943,-0.44214988,-0.44012526,-0.44264334,-0.44550556,-0.44287252,-0.44545642,-0.44362888,-0.44503424,-0.44463563,-0.44431153,-0.4392283,-0.44066972,-0.43956938,-0.43976697,-0.4406202,-0.4391355,-0.43877578,-0.4398669,-0.44168344,-0.44066074,-0.44233385,-0.44209972,-0.43950307,-0.4433427,-0.44462776,-0.4456773,-0.44366944,-0.4436428,-0.4411897,-0.444115,-0.4448243,-0.44325146,-0.44313845,-0.43967807,-0.44385067,-0.44285583,-0.44009334,-0.44151044,-0.44348398,-0.43990397,-0.440587,-0.44193262,-0.44176763,-0.43796286,-0.43941045,-0.43987286,-0.4382316,-0.4388989,-0.43848544,-0.43549317,-0.44015655,-0.44071257,-0.43824786,-0.44001672,-0.44275802,-0.4415916,-0.44179928,-0.44325417,-0.44587803,-0.44318557,-0.44540384,-0.44609475,-0.44533262,-0.4470836,-0.44538438,-0.44701484,-0.44458017,-0.4453474,-0.44481197,-0.44600514,-0.44543982,-0.44403687,-0.44688272,-0.44109738,-0.445497,b
-0.45454222,-0.45554027,-0.45300156,-0.45454407,-0.45551816,-0.4559743,-0.45424464,-0.4534921,-0.45354843,-0.45372438,-0.45238546,-0.45422626,-0.4518602,-0.4498156,-0.45131236,-0.45274046,-0.4536547,-0.4513997,-0.4545582,-0.45353854,-0.44998732,-0.45421746,-0.45269865,-0.4537987,-0.4541915,-0.45349038,-0.45239577,-0.45410904,-0.45635527,-0.45508197,-0.4568876,-0.4567393,-0.45670724,-0.45703644,-0.45747423,-0.45195162,-0.45475894,-0.4537512,-0.45338407,-0.4557196,-0.45564085,-0.45265257,-0.45479664,-0.45477033,-0.45477724,-0.45487878,-0.45449167,-0.45124003,-0.45504805,-0.45658442,-0.4567561,-0.45565036,-0.45569205,-0.45314428,-0.45574102,-0.45672506,-0.45392135,-0.45552126,-0.45123482,-0.45450443,-0.4538117,-0.4513518,-0.4531703,-0.4544185,-0.4519287,-0.45312175,-0.45377734,-0.4529688,-0.45026565,-0.45147333,-0.4522665,-0.45033598,-0.44928053,-0.449142,-0.44702044,-0.45065463,-0.4512241,-0.45010012,-0.4523799,-0.45490748,-0.4539224,-0.45397395,-0.4556131,-0.45788366,-0.4544939,-0.45789307,-0.4574293,-0.45707554,-0.4587252,-0.45778903,-0.45887482,-0.45694098,-0.45765102,-0.45536906,-0.4569632,-0.4559601,-0.45593584,-0.45819288,-0.45360088,-0.45752484,a
-0.45458785,-0.45558614,-0.4530508,-0.45458853,-0.45556468,-0.45601898,-0.45428848,-0.4535409,-0.45359573,-0.45377076,-0.45243183,-0.4542713,-0.45190692,-0.44986847,-0.45135573,-0.45278257,-0.4537112,-0.45144802,-0.45460638,-0.45358908,-0.45003805,-0.45426816,-0.45275337,-0.45385215,-0.45424643,-0.45354196,-0.45245057,-0.45416024,-0.4564101,-0.45513386,-0.45692977,-0.45678985,-0.45675555,-0.45708635,-0.4575275,-0.45199963,-0.4548047,-0.45380467,-0.45343292,-0.45576787,-0.45568645,-0.45270276,-0.45484588,-0.45482123,-0.4548275,-0.45493534,-0.45454735,-0.45129827,-0.45510343,-0.45664403,-0.45681491,-0.45571125,-0.4557501,-0.4532041,-0.4558037,-0.45678812,-0.4539826,-0.4555809,-0.45128724,-0.45456418,-0.45386252,-0.4514012,-0.45322207,-0.45446846,-0.45197377,-0.45317537,-0.45382333,-0.45301172,-0.4503089,-0.45151305,-0.45230782,-0.4503787,-0.4493233,-0.4491735,-0.4470489,-0.45068756,-0.4512629,-0.45014006,-0.4524217,-0.4549542,-0.45396507,-0.45402008,-0.45565802,-0.45792952,-0.45454252,-0.4579484,-0.45747972,-0.45712343,-0.4587769,-0.45783544,-0.45892006,-0.4569877,-0.45770344,-0.4554182,-0.45701095,-0.45600727,-0.45598596,-0.45824638,-0.4536485,-0.45757815,a
-0.45371848,-0.45469657,-0.452084,-0.45372668,-0.45465994,-0.45514172,-0.45332575,-0.4527067,-0.45262882,-0.45281622,-0.45156983,-0.45331883,-0.45097876,-0.44890836,-0.45037124,-0.45190498,-0.45280707,-0.45055795,-0.4536381,-0.45260683,-0.4490133,-0.45317426,-0.45155954,-0.45262796,-0.45313844,-0.4524281,-0.45143983,-0.4531938,-0.45543045,-0.4541826,-0.4560255,-0.45582944,-0.45579013,-0.45619193,-0.45660663,-0.4511628,-0.45387048,-0.45284435,-0.45252997,-0.4548507,-0.45483822,-0.45175624,-0.45399803,-0.4539588,-0.4539539,-0.45409095,-0.45364764,-0.45042363,-0.45414767,-0.45579353,-0.4558684,-0.45476365,-0.4548003,-0.452319,-0.4549627,-0.45590568,-0.45314366,-0.45463333,-0.4503561,-0.45366925,-0.4530207,-0.4505309,-0.45233452,-0.45358264,-0.45102736,-0.45229927,-0.45294172,-0.45216617,-0.44945964,-0.4505694,-0.4514157,-0.4494913,-0.44849685,-0.44827443,-0.44621006,-0.44973844,-0.45040023,-0.4492977,-0.45150545,-0.45406428,-0.4530187,-0.45316,-0.45478538,-0.457044,-0.45370746,-0.45708004,-0.45656887,-0.45624506,-0.45779565,-0.45696965,-0.4579462,-0.45605385,-0.4567936,-0.45448866,-0.45610586,-0.4550872,-0.45513687,-0.45727292,-0.4526805,-0.45670396,b
-0.42040843,-0.41906258,-0.42051128,-0.42289957,-0.42068174,-0.4203225,-0.42004552,-0.41870105,-0.4187356,-0.41930273,-0.4186726,-0.42030436,-0.41616324,-0.41932067,-0.4209181,-0.42278105,-0.42153436,-0.42076832,-0.42064843,-0.4249546,-0.41771984,-0.42592928,-0.42336866,-0.42386013,-0.42952454,-0.42817503,-0.42918208,-0.42703435,-0.42830727,-0.42602837,-0.42891628,-0.42574564,-0.42527077,-0.4232861,-0.4268741,-0.42231536,-0.42241612,-0.420854,-0.41921252,-0.422958,-0.42198223,-0.41782624,-0.41891813,-0.4187043,-0.42054144,-0.41869932,-0.42124212,-0.41995162,-0.42262924,-0.42397478,-0.42380777,-0.42252627,-0.41962013,-0.42177457,-0.41990107,-0.4243261,-0.4214759,-0.4227716,-0.41620746,-0.42027506,-0.42087224,-0.4193598,-0.41878024,-0.42211893,-0.42019352,-0.41917476,-0.4179917,-0.41730395,-0.4175552,-0.41531006,-0.4211474,-0.41464692,-0.41406146,-0.41659603,-0.41460255,-0.4179585,-0.4156053,-0.41887322,-0.41955253,-0.41916984,-0.42141193,-0.41832453,-0.42009127,-0.4246196,-0.42276177,-0.4249689,-0.424165,-0.42499733,-0.42407316,-0.4250215,-0.4239305,-0.42345536,-0.42352536,-0.4195419,-0.4243478,-0.42175108,-0.42337075,-0.42146868,-0.42203864,-0.4248988,a
2.3721895,2.3062952,2.0291944,2.0137453,2.4273973,2.3161504,2.397133,2.0439777,2.2475536,2.3218503,1.9953591,2.0178988,2.213869,2.3572476,2.1449683,2.2506065,2.1866057,2.333965,2.0236177,2.2880576,2.3735657,2.1574357,2.3215978,2.0731556,2.196794,2.3611166,2.123532,2.05094,2.0675187,2.2673483,2.3189526,2.308961,2.237825,2.045047,2.2975953,2.008052,1.8399981,1.9441012,1.8109834,1.6577696,1.6080211,1.4313217,1.7435502,1.7394161,1.9388161,1.9973315,1.8880568,2.1855752,1.918462,2.0032976,2.110991,2.265099,1.9722173,2.164168,2.1872494,2.2379367,2.0269828,2.281664,2.1721306,2.2231703,2.3056595,2.006589,2.3462806,2.1743727,2.0268342,2.2635148,2.2587757,2.1914098,2.0248556,2.0330515,2.1539161,2.1861644,2.07903,2.2815957,2.1587536,2.103591,2.1277852,2.0466325,2.2477503,2.386111,2.2317078,2.2061045,2.0882607,2.3274858,2.090992,2.2494364,2.2637074,2.3002803,2.3718574,2.3125532,2.1305661,2.3562863,2.2008433,2.4199958,2.1860604,2.301962,2.0900247,2.3353534,2.21965,2.355703,a
-0.44836718,-0.44877502,-0.4464979,-0.44836152,-0.44949606,-0.44982022,-0.44760835,-0.44747475,-0.4472174,-0.44749805,-0.44655487,-0.4484287,-0.44550115,-0.4429797,-0.44495973,-0.44690824,-0.44678986,-0.44452325,-0.448359,-0.44682494,-0.4439381,-0.44730264,-0.44696888,-0.44805616,-0.44737718,-0.44654262,-0.445852,-0.4472451,-0.44930735,-0.44909295,-0.45098177,-0.45081678,-0.44962487,-0.45079342,-0.45161113,-0.44593832,-0.4488528,-0.4473471,-0.447292,-0.4489964,-0.44874445,-0.44655925,-0.44820398,-0.4482188,-0.44890955,-0.44843665,-0.44831824,-0.4450972,-0.44903544,-0.45023876,-0.45053944,-0.44881,-0.44907367,-0.44682512,-0.4491128,-0.44965583,-0.448023,-0.44840688,-0.44435844,-0.44828287,-0.44672856,-0.44431916,-0.4460723,-0.4478276,-0.44494772,-0.44621086,-0.44600898,-0.44485828,-0.44183853,-0.4424158,-0.4439578,-0.4421761,-0.4414199,-0.44133362,-0.4398848,-0.4436601,-0.4440533,-0.4427899,-0.44572866,-0.44751984,-0.447566,-0.4470332,-0.4482878,-0.45147318,-0.4476059,-0.45140117,-0.45147362,-0.45071757,-0.45164055,-0.45111847,-0.45226815,-0.45051515,-0.45101866,-0.44942057,-0.4508163,-0.4497615,-0.4494217,-0.4522867,-0.44757065,-0.45148173,b
