@relation old

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute class {'a', 'b'}

@data
-0.18881324,-0.4663097,-0.7631304,-0.5271532,-0.52653855,-0.21922329,-0.45401627,-0.5613724,-0.32559767,-0.15405133,1.1431193,1.3147774,1.275341,1.1014967,1.0635452,0.6274285,0.48645476,0.26458898,0.30101755,0.2788506,0.6481396,0.91618395,1.3969746,0.8351266,0.63246965,0.47335386,0.50895584,0.5635235,0.49980018,0.47650358,0.53525734,0.55995363,0.4771395,0.42570686,0.44355434,0.5203188,0.66661745,0.62307477,0.60923505,0.5397631,0.4525255,0.3879925,0.32652652,0.28899536,0.37015584,0.43206286,0.5060982,0.6216035,0.73476464,0.7606449,0.45286497,0.51242477,0.6335982,-0.9125303,-0.9276909,0.58143216,0.23682074,0.937522,-0.13809955,-0.7732558,0.14306487,0.25673306,-0.19770601,1.8691742,-0.45829535,-0.25990614,0.25729546,-0.026956545,-0.091364704,0.1977034,0.14739072,-0.2822099,a
1.3422358,1.6969966,2.001094,2.2280889,2.649468,2.5968494,1.7755909,1.5624931,2.2155204,2.1720002,2.4364173,1.6849327,1.1539164,0.86287194,-0.18878916,-0.58656275,-1.039607,-1.4851022,-1.1768261,-1.4928361,-1.4037026,-1.3245288,-1.2275426,0.2231512,1.5717335,1.3590355,0.82038647,0.8517907,0.87118137,0.9083005,0.9426179,0.94229674,0.8746682,0.816543,0.75997424,0.74644876,0.6454683,0.5188636,-0.1799977,-0.40326926,-0.5008554,-0.5023542,-0.44888642,-0.35075063,-0.24217191,-0.16484718,-0.11448512,-0.11516658,-0.09815907,-0.06464654,0.3261339,0.25614128,0.48689246,-0.5164009,-0.5112386,1.470718,0.17029963,0.7106606,-0.6105552,-1.1688746,1.7445658,0.21033795,0.25908694,0.7563711,-0.26717538,0.6086607,0.24060768,-0.37689897,-0.061986953,0.18475991,-0.71749866,2.6102462,a
0.5767113,0.30629966,-0.28926334,-0.77026284,-0.8522827,-0.88182855,-0.9494846,-0.24672566,1.1990732,1.2142144,1.272449,1.1296995,1.4574777,1.2208091,0.7057354,0.14183187,0.10493933,-0.8121441,-1.3175732,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,0.8085815,0.3847858,-0.018080419,-0.037033554,-0.07524152,-0.14720307,-0.20757613,-0.27642176,-0.35299394,-0.35596538,-0.35295096,-0.24421577,-0.25336757,-0.25229865,-0.2734594,-0.2374615,-0.1692446,-0.12526615,-0.11960147,-0.19894652,-0.47596982,-0.50921834,-0.48917708,-0.44790155,-0.44322753,-0.4473905,-0.22303359,-0.2913738,0.3218486,-0.012235947,1.7868806,1.2412249,-0.00026734374,0.43338546,0.5160697,1.3988583,2.2383618,0.12243142,0.6245212,-0.396175,1.279636,0.9790788,0.19471635,0.24659005,-0.15746424,0.1614616,-1.2940917,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-0.041126065,-0.16806397,-0.47080436,-0.42770445,-0.34417328,-0.47430724,-0.4246026,-0.3899074,-0.30805913,-0.52586323,-0.53091985,-0.9467357,-1.3879467,-0.45935228,-0.41577867,-0.47460333,-0.069667436,-0.46532112,-0.8351303,-0.41232768,-0.43731385,-0.45742357,-0.45860282,-0.44706205,-0.4112564,-0.41980037,-0.3997621,-0.4229658,-0.29839578,-0.16883904,-0.020727621,0.060334712,0.11077217,0.13560633,0.18309174,0.18897387,0.11408467,0.03960271,-0.030640554,0.053254496,0.08456979,0.027433967,0.05652668,0.031039337,0.09379388,-0.12828428,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.2822099,a
-0.112260856,-0.31178784,-0.8421083,0.52632177,0.8578746,1.4372898,0.7846545,0.854538,0.6908496,0.6669081,0.6258001,0.5127738,0.54679364,0.44527894,0.9442753,0.74882746,0.35928303,0.26458898,0.6528851,1.2385142,1.1800987,0.9934498,0.93382436,0.91162366,0.39765364,0.73905855,0.06576613,0.11911117,0.080498874,-0.0032707853,-0.051820792,-0.109146625,-0.20099765,-0.30013165,-0.29839578,-0.3195923,-0.29566568,-0.23145656,-0.22153622,-0.21673544,-0.28323582,-0.46045557,-0.5657295,-0.62182945,-0.576169,-0.5321764,-0.5125953,-0.5548521,-0.58601445,-0.6028801,-0.34976467,-0.32632148,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.2822099,a
0.95947355,1.5424747,1.6851827,1.7418698,1.6722353,1.4372898,1.5278567,0.6185528,0.32783273,0.94056123,0.6904651,0.38938868,0.4253692,0.44527894,0.2882906,0.020432878,-0.46733397,-0.47566503,-0.6138381,-0.16407119,-0.18779615,0.14352429,0.0075242626,0.07015741,0.10413367,0.6504902,-0.6169853,-0.6135684,-0.6263233,-0.6029887,-0.5909742,-0.5990237,-0.62191045,-0.679801,-0.7348371,-0.8472288,-0.93013805,-0.9505133,-0.95884573,-0.97323406,-1.02936,-1.0679862,-1.0649678,-1.0338694,-0.9658321,-0.89950556,-0.85215974,-0.82817,-0.80019486,-0.7942521,-1.1207116,-0.8738366,-0.9434881,0.59996426,0.046938375,-1.416508,0.07137079,-1.1924553,0.73412615,0.8092194,-1.0630654,0.09557109,-1.0427731,0.5576563,1.2911873,-0.10804886,0.12379336,0.44620514,0.33461103,0.19511472,0.003242482,-0.2822099,a
0.19394903,0.22903877,-0.13130763,-0.12197047,-0.037922204,0.443382,0.5369202,1.7198164,0.18262596,-0.017224738,0.043816153,-0.5976924,-0.5460272,-0.2109388,-0.12915424,0.08113238,-0.53091985,-0.47566503,-0.40271753,-0.385532,0.116180465,0.29805613,0.47067434,0.6821329,0.16283761,0.030513048,-0.78467876,-0.80574656,-0.9138441,-0.9868082,-1.0222969,-1.0291595,-1.0311311,-1.0036366,-0.93123573,-0.8903013,-0.8561163,-0.82545996,-0.865384,-0.8903301,-0.9153688,-0.9108663,-0.90563637,-0.8820651,-0.8099668,-0.72731996,-0.6882321,-0.6261524,-0.5741156,-0.5311157,-1.0151024,-0.897135,-1.0351791,-1.0925893,0.493916,-1.5025679,0.14471458,-1.1798519,-0.39249873,1.2381854,-1.2932812,0.12080352,-0.19770601,-0.9128336,1.2145293,-1.3711606,0.15299694,-0.85006064,-1.207715,0.22617912,1.7330213,-0.2822099,a
1.036026,1.0016482,1.6851827,1.6608334,1.4279268,1.6029413,1.858169,1.7198164,1.2716765,0.5984948,0.043816153,-0.10415184,0.72893053,0.504935,0.22865567,0.5060293,0.6136266,0.6010681,0.5825115,0.2050302,0.116180465,0.29805613,0.47067434,0.45264196,0.16283761,0.9161947,-0.49720433,-0.5054681,-0.518503,-0.55501133,-0.55503064,-0.53928256,-0.52837425,-0.5234666,-0.5384386,-0.4595776,-0.41198567,-0.38777325,-0.2734594,-0.1441944,-0.10706775,-0.051943593,0.029107796,0.08297549,0.102958106,0.20248212,0.3538797,0.44335264,0.5086852,0.56927294,-0.096302725,-0.19817963,-0.4850329,-0.48038912,-0.58101076,-0.069923274,0.2777568,-0.82695615,1.5700094,1.1911962,-0.088819094,0.21929139,-0.6088197,-0.356432,1.4024988,0.4553842,0.20723216,0.41416815,-0.13543105,0.23912263,0.72398365,-0.22147593,a
0.5767113,-0.15726592,0.026648005,0.6073582,-0.6079746,-0.88182855,-0.8669065,-1.0333425,-0.9064246,-0.49611774,-0.08551366,0.08092584,0.18252008,-0.33025116,-0.48696402,-0.8900606,-1.039607,-1.5523981,-1.3175732,-0.90227395,-0.6437611,-0.55186933,-0.68720084,-0.77130884,-0.42420232,-0.6780322,0.6167587,0.611568,0.6076205,0.5124866,0.4873326,0.5121608,0.4771395,0.3698731,0.23624477,0.057290927,0.00042133738,0.018650103,-0.013843401,-0.04056445,-0.024164952,-0.010044962,-0.034624808,-0.0037698552,0.08069177,0.17952396,0.22507933,0.2769852,0.33020154,0.4018225,-0.106863685,0.23284267,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,0.10496926,a
-0.41847065,-0.38904878,-0.28926334,0.2832122,-0.037922204,0.029253665,-0.2062821,-0.7186958,0.18262596,1.0773877,0.6258001,1.1913921,1.275341,1.6980582,1.60026,1.4772223,1.4402435,1.4759138,2.2011023,2.7887402,2.4719992,1.9979075,1.4741662,2.1355746,1.2195096,1.2704674,0.4370872,0.455423,0.5237603,0.59644717,0.6071445,0.59579843,0.55898374,0.4592072,0.47628757,0.57415926,0.5608721,0.5813903,0.578081,0.55012614,0.5147023,0.42989114,0.379637,0.3432111,0.41468874,0.512416,0.59977126,0.6572538,0.73476464,0.796527,0.43174306,0.54737264,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.2822099,a
2.2608652,1.7742574,1.6851827,1.7418698,1.6722353,1.6857672,2.4362154,0.854538,-0.1803909,0.18801507,1.0137894,1.068007,0.78964275,0.504935,0.88464046,0.93092626,-0.022232536,-0.6102566,-0.82495856,-0.82845366,-0.7197553,-0.16553952,0.0075242626,-0.15933344,0.39765364,0.82762665,0.8084083,0.79173505,0.78732103,0.8003513,0.88271195,0.8706074,0.12637885,-0.121463664,-0.27657375,-0.30882436,-0.32738924,-0.3565098,-0.34615198,-0.28927648,-0.2521474,-0.24048753,-0.30017716,-0.45918214,-0.58730215,-0.6584457,-0.72335947,-0.733103,-0.7407003,-0.8062129,0.019867385,-0.12828428,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.054457434,a
-0.41847065,-0.4663097,0.026648005,0.2832122,0.28782213,0.029253665,0.45434222,0.5398912,1.0538665,1.3510408,1.0137894,0.8829292,0.54679364,0.20665422,-0.009884271,-0.40446407,-0.7852635,-0.6102566,-0.5434646,-0.3117117,-0.035807885,0.29805613,0.31629094,0.3761451,0.45635757,0.20764942,-0.86852545,-0.92585796,-0.9378043,-0.9388308,-0.8905039,-0.9216256,-0.8206748,-0.72446793,-0.5820827,-0.5241861,-0.4965819,-0.46072093,-0.42922902,-0.42399535,-0.43867835,-0.481405,-0.5444852,-0.62182945,-0.62070185,-0.58957154,-0.5477227,-0.5429687,-0.47892427,-0.38758677,-0.550422,-0.66414994,0.028437123,-0.9125303,1.2875739,-0.530597,0.2504661,0.58462644,-0.101756744,2.1764538,1.187377,0.23638433,0.35044545,-1.0718054,1.5642158,1.1763514,0.24477963,-0.7909155,-1.4427361,0.22359042,0.003242482,-0.2822099,a
0.6532637,0.69260436,1.2113158,1.0125409,1.4279268,1.6857672,1.4452788,0.7758762,1.1264697,0.11960185,0.30247563,1.068007,0.6682182,0.14699812,-0.30805913,-0.16166592,-0.21299025,0.7356597,0.23064394,0.13121,0.19217454,0.22079025,0.62505776,0.8351266,0.39765364,0.6504902,-0.34148917,-0.3012787,-0.2549421,-0.21916927,-0.2315386,-0.25252524,-0.2828419,-0.28896487,-0.37477311,-0.5026499,-0.9195635,-1.0859878,-1.1665386,-1.09759,-0.97754586,-0.8794423,-0.7569271,-0.730261,-0.63183516,-0.5551344,-0.5125953,-0.4241348,-0.32423842,-0.25601852,-0.8778105,-0.6059037,0.23015754,-0.3003302,0.32602686,0.35362655,0.39544803,0.35776493,0.479727,0.4878739,0.7369548,0.30963978,-0.037828516,0.83585703,0.6170169,0.73355263,0.27815515,-0.23150037,-0.814789,0.24430002,1.1564283,8.744379,a
0.88292104,1.233431,1.1323378,0.9315044,1.7536713,1.5201156,1.5278567,1.1691847,0.40043604,0.32484168,-0.020848831,0.08092584,-0.30317804,-0.2109388,-0.24842407,-0.8900606,-0.65809166,-0.6102566,-0.26197055,-0.2378914,0.19217454,0.45258808,0.47067434,0.6821329,-0.13068235,0.3847858,-0.23368621,-0.2652453,-0.2429621,-0.30312976,-0.3633316,-0.3600593,-0.3997621,-0.45646605,-0.54934955,-0.68570745,-0.77151996,-0.835881,-0.8757686,-0.8903301,-0.90500593,-0.9003916,-0.86314803,-0.7953199,-0.6875013,-0.6010505,-0.52430433,-0.44790155,-0.38373297,-0.31582224,-0.8989323,-0.6175529,-0.08159205,1.3562114,-0.63988096,0.36712614,0.35621762,-0.37323326,1.9334366,-0.1972591,1.3825599,0.26487255,0.19056797,2.226861,1.2008778,1.7156576,0.24477963,1.0918735,0.50720483,0.22876783,-0.8616469,3.5971737,a
0.19394903,0.22903877,0.2635816,0.040102545,0.043513875,-0.1363976,0.9498104,0.06792106,-0.47080436,-0.8381841,-0.020848831,0.38938868,-0.12104127,-0.27059504,-0.36769405,-0.34376457,-0.46733397,-0.34107345,-0.5434646,-0.2378914,0.04018629,0.3753222,0.62505776,0.8351266,-0.24809037,-0.058055032,-0.23368621,-0.1931785,-0.18306193,-0.17119177,-0.1476702,-0.14499131,-0.17761363,-0.2666314,-0.39659515,-0.47034565,-0.52830553,-0.68998545,-0.7719222,-0.7970632,-0.8221033,-0.8689676,-0.86314803,-0.8170063,-0.70976776,-0.6010505,-0.53601354,-0.4716683,-0.40753078,-0.3636652,-0.8461277,-0.5243589,0.17514287,1.3562114,0.63782096,1.571965,0.12765789,0.03007617,2.2241788,0.65612555,1.5794109,0.17859393,0.21340749,2.226861,0.82283825,1.7412037,0.2114041,1.2791668,0.6944873,0.18475991,-2.4472775,2.4204524,a
0.80636865,-0.0027440935,0.10562587,0.2832122,1.3464909,1.1059873,0.5369202,0.46122956,0.40043604,0.11960185,0.17314596,0.204311,0.36465684,0.08734201,-0.18878916,-0.64726233,-0.72167754,-0.7448483,-0.8953321,-1.2713754,-0.49177274,0.06625831,0.70224935,0.6056358,-0.24809037,0.030513048,-0.31753287,-0.3132899,-0.27890223,-0.25515237,-0.24351971,-0.22862883,-0.20099765,-0.2666314,-0.37477311,-0.47034565,-0.5494546,-0.60661656,-0.5746139,-0.57944024,-0.59412086,-0.6175756,-0.60821784,-0.5133979,-0.4091704,-0.31407458,-0.23157634,-0.21023384,-0.20524944,-0.22013626,-0.6982748,-0.41951555,-0.06325394,0.8880584,-0.16019762,0.033011142,0.03043471,-0.39844006,0.87949723,-0.23212206,0.56512713,0.11103613,-0.4261025,1.3127726,0.013203883,1.5893464,0.15716888,0.8577572,0.73488146,0.166639,-1.0057952,-0.25943464,a
-0.112260856,-0.08000505,-0.5261969,0.1211391,0.3692581,0.443382,-0.28886014,-0.5613724,-1.196838,-0.56453097,-0.020848831,-0.10415184,-0.30317804,-0.2109388,-0.4273291,-0.76866144,-1.103193,-1.4851022,-0.7545851,-0.16407119,-0.18779615,-0.08827355,0.16190757,-0.38882416,-0.65901834,-0.50089586,-0.1977519,-0.20518959,-0.21900205,-0.19518058,-0.17163266,-0.19278415,-0.22438177,-0.27779806,-0.33112893,-0.3195923,-0.22164384,-0.18977214,-0.15922832,-0.07165356,0.006923473,0.042328373,0.03972993,-0.16641714,-0.34237117,-0.3025955,-0.31354028,-0.29341745,-0.27664283,-0.25601852,-0.054059107,-0.22147822,-0.04491566,1.1401408,-0.72055495,-0.57615805,0.03384605,0.03007617,0.77046907,-1.181001,-0.77946633,0.119989574,0.25908694,-0.5948898,-0.6494153,-1.0958307,0.18220052,0.6975723,0.41172758,0.17440511,0.43568718,-0.2822099,a
-0.5715756,-0.62083155,-0.9210861,-0.44611663,-0.52653855,-0.6333516,-0.8669065,-1.0333425,-1.1242347,-0.97501063,-0.99082214,-0.7827701,-0.6067394,-0.3899074,-0.30805913,-0.2830649,0.10493933,-0.20648178,0.371391,0.64795196,1.1041044,0.9934498,0.31629094,0.07015741,-0.24809037,-0.41232768,-0.24566436,-0.2652453,-0.31484225,-0.33911285,-0.35135046,-0.34811103,-0.34130198,-0.35596538,-0.36386204,-0.3195923,-0.25336757,-0.15850869,-0.044997443,0.0008874864,0.006923473,0.031853866,-0.07711314,-0.15557395,-0.17537269,-0.13040993,-0.16132157,-0.1627001,-0.09815907,-0.06464654,-0.06461986,-0.20982893,0.34018672,-1.3446716,-0.072982475,-0.55084634,0.13448057,0.5342128,-1.0830108,-0.21696423,-0.29067492,0.18510552,0.32760572,-0.9128336,-0.23147169,-0.790697,0.22391993,-1.160573,-0.88456094,0.19511472,1.1564283,-0.2822099,a
0.5767113,0.07451686,-0.052329857,-0.36508012,-0.7708467,-0.46770027,-0.041126065,-0.40404907,-0.83382124,-0.76977086,-0.40883812,-0.41261467,0.061095506,-0.2109388,-0.18878916,0.38463017,0.29569703,0.26458898,0.23064394,0.7217722,1.2560928,0.91618395,0.31629094,-0.006339538,-0.13068235,0.030513048,-0.065992765,-0.13312282,-0.15910187,-0.14720307,-0.2315386,-0.24057709,-0.23607373,-0.31129834,-0.33112893,-0.19037531,0.08501778,0.18538794,0.2042341,0.21851042,0.162366,0.07375249,0.00786373,-0.090514995,-0.119706534,-0.0500568,0.04944252,0.110617794,0.15171787,0.18652917,0.09379388,-0.0467394,0.3218486,-1.3806834,-0.27139693,0.29625323,0.20611869,0.7106606,-1.1556963,-0.6671511,0.20812587,0.2176635,0.4646437,-1.0320625,-0.18841717,0.14599273,0.24477963,-1.3971537,-1.0241047,0.20805821,0.72398365,-0.2822099,a
0.3470539,0.07451686,-0.13130763,0.040102545,-0.20079426,-0.46770027,-0.2062821,-0.4827107,-0.68861455,-0.70135754,-0.08551366,-0.35092217,-0.12104127,0.26631048,0.34792563,-0.22236541,-0.2765761,-0.47566503,0.08989707,-0.2378914,0.04018629,-0.2428055,-0.30124244,-0.6948119,-0.1893863,-0.2351914,0.2095034,0.22721139,0.2242594,0.2006334,0.21176541,0.20150702,0.17314689,0.1353714,0.116223365,0.15420371,0.29650858,0.31044137,0.34961903,0.4464962,0.3696227,0.29372054,0.3159044,0.25646576,0.28108987,0.3057934,0.33046138,0.33640218,0.3658984,0.37790093,0.3261339,0.2677906,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.22147593,a
-0.8777853,-0.9298753,-1.0000639,-0.12197047,-0.8522827,-0.46770027,0.5369202,1.4051696,1.2716765,1.2142144,0.6258001,0.9446217,0.78964275,0.26631048,0.5864654,0.809527,0.35928303,0.7356597,0.93437904,1.5337952,1.5600694,1.3025137,1.0882077,1.2176112,0.3389497,0.6504902,0.37719673,0.2872671,0.2362395,0.3085826,0.41544545,0.34488574,0.39529547,0.20237193,-0.1783744,-0.4272733,-0.38026193,-0.36693093,-0.46038306,-0.5379883,-0.56303245,-0.62805027,-0.6719504,-0.6652021,-0.58730215,-0.5666135,-0.6062683,-0.6261524,-0.58601445,-0.57895863,-0.36032563,-0.2797245,0.12012819,0.49192885,1.3377225,0.60674393,0.22999807,0.13090341,-0.9012971,0.86985064,0.05464869,0.2127798,0.5560023,-1.0320625,0.9005464,0.68104124,0.23643574,-0.3325401,0.09224555,0.1977034,0.003242482,-0.2822099,a
1.1125785,1.233431,1.3692713,1.2556506,1.1021827,1.7685927,1.6930128,1.0118612,0.981263,1.145801,0.30247563,0.69785154,0.30394465,0.38562283,0.40756056,0.20253153,-0.46733397,-0.5429609,-0.6138381,-0.3117117,0.19217454,0.6843859,0.39348257,0.29964817,0.28024548,0.6504902,-0.5451168,-0.5535127,-0.49454284,-0.47105074,-0.47116235,-0.49148962,-0.5166823,-0.5569667,-0.66937095,-0.7503161,-0.7503709,-0.66914326,-0.5642295,-0.5587142,-0.6666608,-0.70137286,-0.7463049,-0.8170063,-0.8099668,-0.8076732,-0.8053233,-0.82817,-0.84779054,-0.8779773,-0.6982748,-0.69909775,-0.09993033,1.3922232,-0.20380521,-0.23023096,0.25899446,-0.44885367,1.2792674,0.43178996,-0.088819094,0.22010535,-0.31190425,-0.5551468,1.1998277,1.2473128,0.20723216,1.030264,0.82301444,0.21841303,1.1564283,-0.2822099,a
-0.112260856,-0.23452687,-0.6051747,-0.5271532,-0.6894106,-0.053572018,-0.28886014,-0.4827107,-0.61601114,-0.76977086,-0.99082214,-1.0912329,-1.2745743,-1.1057813,-0.72550386,-0.4651637,-0.5945057,-0.5429609,-0.40271753,-0.3117117,0.34416288,0.29805613,-0.9187759,-0.38882416,-0.8351303,-0.6780322,-0.8805036,-0.8898245,-0.88988405,-0.9028477,-0.86654145,-0.75435054,-0.7388307,-0.76913494,-0.8439474,-0.8472288,-0.80324364,-0.6587221,-0.5538448,-0.5172623,-0.53194386,-0.55472755,-0.55510736,-0.5133979,-0.4425702,-0.3599907,-0.31354028,-0.28153402,-0.22904712,-0.20817558,-0.6454702,-0.6525006,-0.08159205,0.8880584,0.22354905,-0.361852,0.29822487,-0.49926734,0.29801336,0.07861302,-0.1338613,0.23312853,-0.5174612,-0.47566092,-0.9507967,-0.10804886,0.21557604,0.31066403,0.7973091,0.23135652,0.72398365,-0.2822099,a
-0.49502307,-0.4663097,-0.7631304,-0.85129935,-0.52653855,-0.79900295,-0.2062821,-0.32538736,-0.68861455,-0.8381841,-0.6028328,-0.35092217,-0.6674517,-0.56887585,-0.9044088,-0.829361,-0.53091985,-0.47566503,-0.5434646,-0.6808131,-0.5677669,-0.7836672,-0.6100092,-0.541818,-0.9525383,-0.7666003,-0.16181768,-0.13312282,-0.18306193,-0.26714665,-0.2794633,-0.30031818,-0.2828419,-0.28896487,-0.32021794,-0.26575184,0.010995917,0.18538794,0.24577262,0.23923628,0.22454305,0.26229644,0.124706596,0.017916532,-0.01950728,-0.0156195555,0.0026060815,0.063084275,0.06842563,0.06692171,0.16772017,-0.0467394,0.13846648,-0.26431844,0.075283274,0.4211245,0.31187022,0.0048692417,-1.33741,-0.58226746,-0.24396448,0.24615173,-0.08350777,-0.9923195,-1.4779518,-1.4094799,0.23643574,-1.3823675,-0.017920604,0.22359042,-0.4292022,-0.2822099,a
-1.0308902,-0.6980925,-0.8421083,-0.77026284,-0.6894106,-0.55052596,-0.8669065,-0.7973575,-0.76121783,-1.043424,-1.120152,-0.90615517,-1.0317253,-0.1512827,0.16902061,0.020432878,-0.14940439,-0.20648178,0.019523459,0.05738961,0.2681688,0.06625831,-0.37843412,-0.38882416,-0.3654984,-0.58946407,0.06576613,0.023022145,0.056538936,0.06869541,0.11591578,0.12981765,0.12637885,0.0683711,0.039846264,0.068058856,0.21191213,0.32086253,0.29769582,0.17705828,0.13127758,0.09470171,0.0609742,0.050445907,0.09182504,0.12212876,0.15482455,0.15815131,0.15171787,0.15064679,0.1360375,0.11635012,-0.30165076,0.7440112,0.655264,-0.77527714,0.32551557,0.8366948,-1.3010672,-0.25637454,-0.72775126,0.27463996,-0.17486648,-1.0718054,-0.81953305,-1.1142807,0.26563933,-1.1433223,0.33093888,0.22359042,0.003242482,-0.2822099,a
-0.18881324,-0.85261434,-0.447219,-0.77026284,-0.9337188,-0.88182855,-0.9494846,-0.6400341,-0.76121783,-0.29087794,0.75512993,0.45108134,0.607506,0.504935,0.2882906,-0.040266767,-0.53091985,-1.5523981,-1.4583201,-1.4190159,-1.0997261,-1.015465,-0.8415842,-1.0007995,0.045429595,-0.58946407,0.1735692,0.19117805,0.20029925,0.2006334,0.16384071,0.23735182,0.24329907,0.19120514,0.19260068,0.32649323,0.42340294,0.40423134,0.4223114,0.3635923,0.411074,0.40894172,0.40088108,0.28899536,0.13635793,0.13360785,0.11969729,0.14626788,0.21121243,0.23437211,0.31557295,0.25614128,-0.4666946,1.248176,1.062995,-0.8731492,0.2453491,0.76107424,-1.2647246,-0.20029065,-0.1338613,0.24126802,-0.12918724,-1.0718054,-0.5087006,0.47525337,0.24477963,-0.8599182,0.3713331,0.20805821,-0.8616469,-0.2822099,a
-1.0308902,-1.0071362,-0.9210861,-0.9323358,-0.6894106,-0.79900295,-0.7017504,-0.6400341,-1.3420448,-1.1802505,-1.2494817,-1.3996956,-1.3959988,-1.2847499,-0.9044088,-1.1328588,-0.53091985,-1.215919,-1.1768261,-0.75463337,-0.41577867,-0.39733735,-0.37843412,-0.15933344,-1.0112423,-1.1208731,0.1735692,0.13112237,0.12841898,0.188639,0.30761483,0.36878204,0.38360342,0.29170603,0.17077853,0.100363255,0.04271966,0.060334712,0.26654178,0.39468122,0.3592598,0.37751782,0.379637,0.24562277,0.102958106,0.12212876,0.17824289,0.18191817,0.21121243,0.21045053,0.28389028,0.22119337,-0.24663608,1.1761526,0.5724097,-0.714529,0.2777568,0.45859227,-1.2283818,-0.28062704,-0.806158,0.24615173,0.007850737,-0.7538617,-0.29552838,-1.416576,0.24060768,-0.6603031,0.44110504,0.21064691,0.14739072,-0.2822099,a
